day,views,likes,comments,shares,estimatedMinutesWatched,subscribersGained,subscribersLost,net_growth,views_7d_avg,likes_7d_avg,comments_7d_avg,shares_7d_avg,total_engagements_7d,engagement_rate_7d
2022-04-20,14589.0,157.0,2.0,57.0,622953.0,17.0,1.0,16.0,12964.857142857143,144.71428571428572,3.7142857142857144,47.42857142857143,195.8571428571429,0.015106772153293521
2022-04-21,15699.0,160.0,12.0,60.0,650137.0,30.0,0.0,30.0,13155.57142857143,145.28571428571428,4.428571428571429,50.142857142857146,199.85714285714283,0.015191825299438584
2022-04-22,14980.0,142.0,2.0,35.0,601280.0,25.0,0.0,25.0,13337.42857142857,145.28571428571428,4.142857142857143,47.857142857142854,197.28571428571428,0.014791885349499797
2022-04-23,12201.0,147.0,2.0,40.0,467201.0,24.0,1.0,23.0,13378.857142857143,146.71428571428572,3.7142857142857144,48.142857142857146,198.57142857142858,0.014842181693930723
2022-04-24,11215.0,127.0,7.0,37.0,439563.0,20.0,0.0,20.0,13418.42857142857,146.28571428571428,4.428571428571429,45.857142857142854,196.57142857142856,0.014649362816595513
2022-04-25,12857.0,129.0,2.0,58.0,569620.0,14.0,0.0,14.0,13560.0,143.42857142857142,4.142857142857143,46.57142857142857,194.1428571428571,0.014317319848293297
2022-04-26,12828.0,130.0,6.0,40.0,552564.0,18.0,0.0,18.0,13481.285714285714,141.71428571428572,4.714285714285714,46.714285714285715,193.14285714285717,0.014326738653583276
2022-04-27,12812.0,116.0,0.0,38.0,554214.0,15.0,1.0,14.0,13227.42857142857,135.85714285714286,4.428571428571429,44.0,184.28571428571428,0.013932089165370658
2022-04-28,13358.0,142.0,5.0,44.0,564373.0,29.0,1.0,28.0,12893.0,133.28571428571428,3.4285714285714284,41.714285714285715,178.42857142857142,0.013839181837320361
2022-04-29,13802.0,139.0,3.0,46.0,548233.0,25.0,1.0,24.0,12724.714285714286,132.85714285714286,3.5714285714285716,43.285714285714285,179.71428571428572,0.014123247224186904
2022-04-30,12674.0,123.0,3.0,40.0,448555.0,17.0,1.0,16.0,12792.285714285714,129.42857142857142,3.7142857142857144,43.285714285714285,176.42857142857142,0.013791794161659928
2022-05-01,11829.0,130.0,3.0,34.0,445513.0,19.0,0.0,19.0,12880.0,129.85714285714286,3.142857142857143,42.857142857142854,175.85714285714286,0.013653504880212955
2022-05-02,12573.0,146.0,8.0,73.0,516695.0,20.0,0.0,20.0,12839.42857142857,132.28571428571428,4.0,45.0,181.28571428571428,0.014119453469224264
2022-05-03,14029.0,141.0,1.0,57.0,587301.0,18.0,0.0,18.0,13011.0,133.85714285714286,3.2857142857142856,47.42857142857143,184.57142857142856,0.014185798829561799
2022-05-04,14556.0,167.0,9.0,58.0,623985.0,24.0,1.0,23.0,13260.142857142857,141.14285714285714,4.571428571428571,50.285714285714285,196.0,0.014781137889055279
2022-05-05,14196.0,129.0,3.0,30.0,576786.0,23.0,0.0,23.0,13379.857142857143,139.28571428571428,4.285714285714286,48.285714285714285,191.85714285714283,0.014339251967242868
2022-05-06,13324.0,149.0,6.0,51.0,526991.0,12.0,0.0,12.0,13311.57142857143,140.71428571428572,4.714285714285714,49.0,194.42857142857144,0.014605981906182591
2022-05-07,12003.0,130.0,4.0,59.0,432621.0,18.0,3.0,15.0,13215.714285714286,141.71428571428572,4.857142857142857,51.714285714285715,198.2857142857143,0.015003783374770296
2022-05-08,11308.0,132.0,1.0,44.0,431031.0,13.0,1.0,12.0,13141.285714285714,142.0,4.571428571428571,53.142857142857146,199.71428571428572,0.015197469262629229
2022-05-09,12454.0,129.0,3.0,50.0,506863.0,21.0,0.0,21.0,13124.285714285714,139.57142857142858,3.857142857142857,49.857142857142854,193.2857142857143,0.014727332099706109
2022-05-10,12227.0,98.0,5.0,50.0,509914.0,22.0,0.0,22.0,12866.857142857143,133.42857142857142,4.428571428571429,48.857142857142854,186.7142857142857,0.014511258160500954
2022-05-11,11655.0,95.0,2.0,31.0,487401.0,10.0,0.0,10.0,12452.42857142857,123.14285714285714,3.4285714285714284,45.0,171.57142857142856,0.013778149987954156
2022-05-12,11598.0,109.0,5.0,32.0,474864.0,15.0,0.0,15.0,12081.285714285714,120.28571428571429,3.7142857142857144,45.285714285714285,169.28571428571428,0.014012226702455983
2022-05-13,12450.0,122.0,4.0,40.0,464316.0,28.0,0.0,28.0,11956.42857142857,116.42857142857143,3.4285714285714284,43.714285714285715,163.57142857142858,0.013680626082800648
2022-05-14,11080.0,110.0,7.0,35.0,405533.0,19.0,2.0,17.0,11824.57142857143,113.57142857142857,3.857142857142857,40.285714285714285,157.71428571428572,0.013337843715266032
2022-05-15,10184.0,104.0,3.0,49.0,391166.0,19.0,1.0,18.0,11664.0,109.57142857142857,4.142857142857143,41.0,154.71428571428572,0.013264256319811875
2022-05-16,11844.0,141.0,6.0,42.0,494846.0,20.0,1.0,19.0,11576.857142857143,111.28571428571429,4.571428571428571,39.857142857142854,155.71428571428572,0.013450480021718206
2022-05-17,12062.0,125.0,4.0,43.0,500707.0,20.0,0.0,20.0,11553.285714285714,115.14285714285714,4.428571428571429,38.857142857142854,158.42857142857142,0.013712858432356905
2022-05-18,12397.0,114.0,3.0,58.0,499934.0,15.0,1.0,14.0,11659.285714285714,117.85714285714286,4.571428571428571,42.714285714285715,165.14285714285714,0.014164062978619127
2022-05-19,13647.0,125.0,4.0,43.0,552947.0,17.0,0.0,17.0,11952.0,120.14285714285714,4.428571428571429,44.285714285714285,168.85714285714286,0.01412794033275961
2022-05-20,14418.0,135.0,5.0,55.0,534216.0,28.0,0.0,28.0,12233.142857142857,122.0,4.571428571428571,46.42857142857143,173.0,0.01414190956651719
2022-05-21,11722.0,133.0,3.0,42.0,420667.0,19.0,0.0,19.0,12324.857142857143,125.28571428571429,4.0,47.42857142857143,176.71428571428572,0.014338039270232052
2022-05-22,10919.0,120.0,1.0,51.0,399782.0,19.0,0.0,19.0,12429.857142857143,127.57142857142857,3.7142857142857144,47.714285714285715,179.0,0.014400809111701088
2022-05-23,11916.0,136.0,1.0,41.0,462510.0,15.0,1.0,14.0,12440.142857142857,126.85714285714286,3.0,47.57142857142857,177.42857142857144,0.01426258311227478
2022-05-24,13619.0,234.0,13.0,74.0,512170.0,22.0,1.0,21.0,12662.57142857143,142.42857142857142,4.285714285714286,52.0,198.7142857142857,0.015693043615605043
2022-05-25,13216.0,163.0,8.0,45.0,484697.0,21.0,2.0,19.0,12779.57142857143,149.42857142857142,5.0,50.142857142857146,204.57142857142856,0.01600769084588126
2022-05-26,14726.0,165.0,7.0,32.0,545836.0,32.0,0.0,32.0,12933.714285714286,155.14285714285714,5.428571428571429,48.57142857142857,209.1428571428571,0.01617036317045153
2022-05-27,14795.0,171.0,8.0,71.0,507094.0,31.0,1.0,30.0,12987.57142857143,160.28571428571428,5.857142857142857,50.857142857142854,217.0,0.016708281543893613
2022-05-28,13422.0,186.0,4.0,48.0,418806.0,26.0,0.0,26.0,13230.42857142857,167.85714285714286,6.0,51.714285714285715,225.57142857142858,0.01704944230291644
2022-05-29,12153.0,140.0,3.0,44.0,414227.0,19.0,1.0,18.0,13406.714285714286,170.71428571428572,6.285714285714286,50.714285714285715,227.71428571428572,0.016985092757360383
2022-05-30,13360.0,153.0,6.0,48.0,532433.0,19.0,0.0,19.0,13613.0,173.14285714285714,7.0,51.714285714285715,231.85714285714286,0.017032038702500762
2022-05-31,14242.0,160.0,6.0,41.0,578007.0,21.0,1.0,20.0,13702.0,162.57142857142858,6.0,47.0,215.57142857142858,0.01573284400608879
2022-06-01,13744.0,141.0,4.0,41.0,564141.0,27.0,0.0,27.0,13777.42857142857,159.42857142857142,5.428571428571429,46.42857142857143,211.28571428571428,0.015335642147612037
2022-06-02,14422.0,158.0,4.0,58.0,563551.0,23.0,0.0,23.0,13734.0,158.42857142857142,5.0,50.142857142857146,213.57142857142856,0.015550562732738355
2022-06-03,14252.0,144.0,2.0,42.0,543264.0,19.0,1.0,18.0,13656.42857142857,154.57142857142858,4.142857142857143,46.0,204.71428571428572,0.01499032376170302
2022-06-04,12295.0,113.0,0.0,41.0,434343.0,14.0,0.0,14.0,13495.42857142857,144.14285714285714,3.5714285714285716,45.0,192.71428571428572,0.01427996781979083
2022-06-05,11452.0,132.0,4.0,35.0,433743.0,17.0,1.0,16.0,13395.285714285714,143.0,3.7142857142857144,43.714285714285715,190.42857142857144,0.01421608881589472
2022-06-06,12359.0,130.0,3.0,32.0,516351.0,12.0,0.0,12.0,13252.285714285714,139.71428571428572,3.2857142857142856,41.42857142857143,184.42857142857144,0.013916736735441866
2022-06-07,12988.0,130.0,4.0,47.0,545645.0,25.0,0.0,25.0,13073.142857142857,135.42857142857142,3.0,42.285714285714285,180.7142857142857,0.013823323717108137
2022-06-08,13402.0,132.0,4.0,42.0,542627.0,21.0,1.0,20.0,13024.285714285714,134.14285714285714,3.0,42.42857142857143,179.57142857142856,0.01378743007568279
2022-06-09,14295.0,139.0,4.0,31.0,586038.0,12.0,0.0,12.0,13006.142857142857,131.42857142857142,3.0,38.57142857142857,173.0,0.013301407027448569
2022-06-10,14360.0,136.0,4.0,57.0,560176.0,14.0,0.0,14.0,13021.57142857143,130.28571428571428,3.2857142857142856,40.714285714285715,174.28571428571428,0.013384384153766825
2022-06-11,11820.0,129.0,1.0,32.0,430680.0,19.0,0.0,19.0,12953.714285714286,132.57142857142858,3.4285714285714284,39.42857142857143,175.42857142857144,0.013542723543164674
2022-06-12,10919.0,101.0,5.0,41.0,429109.0,10.0,0.0,10.0,12877.57142857143,128.14285714285714,3.5714285714285716,40.285714285714285,172.0,0.013356555694840419
2022-06-13,12930.0,104.0,4.0,37.0,553598.0,17.0,1.0,16.0,12959.142857142857,124.42857142857143,3.7142857142857144,41.0,169.14285714285714,0.013052009612628701
2022-06-14,13620.0,124.0,4.0,47.0,571093.0,27.0,2.0,25.0,13049.42857142857,123.57142857142857,3.7142857142857144,41.0,168.28571428571428,0.012896021719615527
2022-06-15,14570.0,137.0,8.0,38.0,599211.0,22.0,2.0,20.0,13216.285714285714,124.28571428571429,4.285714285714286,40.42857142857143,169.0,0.012787253821043301
2022-06-16,13766.0,131.0,2.0,48.0,555388.0,15.0,0.0,15.0,13140.714285714286,123.14285714285714,4.0,42.857142857142854,170.0,0.012936891884546393
2022-06-17,15132.0,156.0,2.0,57.0,576021.0,21.0,1.0,20.0,13251.0,126.0,3.7142857142857144,42.857142857142854,172.57142857142858,0.013023275871362809
2022-06-18,11851.0,122.0,5.0,40.0,436123.0,19.0,0.0,19.0,13255.42857142857,125.0,4.285714285714286,44.0,173.28571428571428,0.013072811139371471
2022-06-19,10446.0,105.0,2.0,34.0,405237.0,23.0,1.0,22.0,13187.857142857143,125.57142857142857,3.857142857142857,43.0,172.42857142857142,0.013074798245138925
2022-06-20,13091.0,119.0,2.0,24.0,550224.0,30.0,0.0,30.0,13210.857142857143,127.71428571428571,3.5714285714285716,41.142857142857146,172.42857142857142,0.01305203512262641
2022-06-21,13644.0,128.0,3.0,55.0,575799.0,15.0,1.0,14.0,13214.285714285714,128.28571428571428,3.4285714285714284,42.285714285714285,173.99999999999997,0.013167567567567566
2022-06-22,12914.0,106.0,1.0,39.0,539224.0,19.0,1.0,18.0,12977.714285714286,123.85714285714286,2.4285714285714284,42.42857142857143,168.71428571428572,0.013000308220686011
2022-06-23,11711.0,101.0,5.0,53.0,486685.0,15.0,1.0,14.0,12684.142857142857,119.57142857142857,2.857142857142857,43.142857142857146,165.57142857142858,0.0130534187793533
2022-06-24,11510.0,100.0,2.0,39.0,448397.0,17.0,0.0,17.0,12166.714285714286,111.57142857142857,2.857142857142857,40.57142857142857,155.0,0.012739676165651014
2022-06-25,9820.0,114.0,3.0,33.0,362114.0,16.0,0.0,16.0,11876.57142857143,110.42857142857143,2.5714285714285716,39.57142857142857,152.57142857142856,0.012846420323325633
2022-06-26,10588.0,118.0,5.0,40.0,407635.0,23.0,0.0,23.0,11896.857142857143,112.28571428571429,3.0,40.42857142857143,155.71428571428572,0.013088690890751459
2022-06-27,11567.0,108.0,4.0,49.0,492833.0,18.0,0.0,18.0,11679.142857142857,110.71428571428571,3.2857142857142856,44.0,158.0,0.01352839004819336
2022-06-28,12564.0,99.0,17.0,32.0,537769.0,19.0,0.0,19.0,11524.857142857143,106.57142857142857,5.285714285714286,40.714285714285715,152.57142857142858,0.01323846592458537
2022-06-29,13043.0,126.0,10.0,33.0,528673.0,22.0,0.0,22.0,11543.285714285714,109.42857142857143,6.571428571428571,39.857142857142854,155.85714285714286,0.013501973936611265
2022-06-30,13437.0,151.0,20.0,40.0,543829.0,30.0,1.0,29.0,11789.857142857143,116.57142857142857,8.714285714285714,38.0,163.28571428571428,0.013849677083207114
2022-07-01,12430.0,115.0,4.0,40.0,483039.0,18.0,0.0,18.0,11921.285714285714,118.71428571428571,9.0,38.142857142857146,165.85714285714286,0.013912689187407878
2022-07-02,10319.0,94.0,4.0,33.0,342278.0,23.0,2.0,21.0,11992.57142857143,115.85714285714286,9.142857142857142,38.142857142857146,163.14285714285714,0.013603659408205078
2022-07-03,9754.0,96.0,3.0,39.0,362150.0,15.0,0.0,15.0,11873.42857142857,112.71428571428571,8.857142857142858,38.0,159.57142857142856,0.013439372428231103
2022-07-04,11205.0,106.0,7.0,47.0,463448.0,16.0,1.0,15.0,11821.714285714286,112.42857142857143,9.285714285714286,37.714285714285715,159.42857142857144,0.013486078886310905
2022-07-05,11713.0,115.0,2.0,25.0,479721.0,18.0,0.0,18.0,11700.142857142857,114.71428571428571,7.142857142857143,36.714285714285715,158.57142857142856,0.013552948071452117
2022-07-06,12056.0,125.0,5.0,44.0,496704.0,26.0,1.0,25.0,11559.142857142857,114.57142857142857,6.428571428571429,38.285714285714285,159.28571428571428,0.013780062782707566
2022-07-07,12524.0,125.0,4.0,40.0,509510.0,23.0,0.0,23.0,11428.714285714286,110.85714285714286,4.142857142857143,38.285714285714285,153.28571428571428,0.013412332345845676
2022-07-08,12772.0,136.0,3.0,38.0,499358.0,17.0,1.0,16.0,11477.57142857143,113.85714285714286,4.0,38.0,155.85714285714286,0.013579278841965074
2022-07-09,11055.0,131.0,10.0,59.0,392315.0,18.0,0.0,18.0,11582.714285714286,119.14285714285714,4.857142857142857,41.714285714285715,165.71428571428572,0.014307033880536267
2022-07-10,9875.0,102.0,2.0,25.0,372987.0,20.0,4.0,16.0,11600.0,120.0,4.714285714285714,39.714285714285715,164.42857142857142,0.01417487684729064
2022-07-11,11519.0,116.0,2.0,37.0,497658.0,18.0,1.0,17.0,11644.857142857143,121.42857142857143,4.0,38.285714285714285,163.71428571428572,0.014058934661530536
2022-07-12,11697.0,112.0,7.0,33.0,506125.0,23.0,0.0,23.0,11642.57142857143,121.0,4.714285714285714,39.42857142857143,165.14285714285714,0.014184397163120565
2022-07-13,12870.0,125.0,4.0,38.0,544265.0,18.0,0.0,18.0,11758.857142857143,121.0,4.571428571428571,38.57142857142857,164.14285714285714,0.01395908251530761
2022-07-14,12633.0,104.0,2.0,46.0,509290.0,16.0,0.0,16.0,11774.42857142857,118.0,4.285714285714286,39.42857142857143,161.71428571428572,0.013734363815047137
2022-07-15,12526.0,109.0,3.0,36.0,461079.0,25.0,1.0,24.0,11739.285714285714,114.14285714285714,4.285714285714286,39.142857142857146,157.57142857142858,0.013422573775479162
2022-07-16,10761.0,112.0,1.0,41.0,375300.0,21.0,0.0,21.0,11697.285714285714,111.42857142857143,3.0,36.57142857142857,151.0,0.012908977662705634
2022-07-17,9327.0,93.0,1.0,43.0,346836.0,13.0,0.0,13.0,11619.0,110.14285714285714,2.857142857142857,39.142857142857146,152.14285714285714,0.013094315960311312
2022-07-18,11305.0,94.0,2.0,37.0,474113.0,14.0,0.0,14.0,11588.42857142857,107.0,2.857142857142857,39.142857142857146,149.0,0.012857653570680113
2022-07-19,11247.0,120.0,0.0,41.0,455852.0,20.0,1.0,19.0,11524.142857142857,108.14285714285714,1.8571428571428572,40.285714285714285,150.28571428571428,0.013040945096629435
2022-07-20,11009.0,116.0,2.0,39.0,462419.0,21.0,0.0,21.0,11258.285714285714,106.85714285714286,1.5714285714285714,40.42857142857143,148.85714285714286,0.013222007917977872
2022-07-21,11059.0,123.0,5.0,44.0,465162.0,16.0,0.0,16.0,11033.42857142857,109.57142857142857,2.0,40.142857142857146,151.71428571428572,0.013750420799129918
2022-07-22,10609.0,104.0,2.0,38.0,420924.0,16.0,1.0,15.0,10759.57142857143,108.85714285714286,1.8571428571428572,40.42857142857143,151.14285714285717,0.014047293439728084
2022-07-23,9407.0,99.0,2.0,48.0,336349.0,13.0,0.0,13.0,10566.142857142857,107.0,2.0,41.42857142857143,150.42857142857144,0.014236848153806636
2022-07-24,8687.0,89.0,1.0,44.0,338032.0,12.0,1.0,11.0,10474.714285714286,106.42857142857143,2.0,41.57142857142857,150.0,0.01432019966449818
2022-07-25,10226.0,110.0,2.0,28.0,431262.0,19.0,0.0,19.0,10320.57142857143,108.71428571428571,2.0,40.285714285714285,151.0,0.014630972814351363
2022-07-26,11404.0,104.0,3.0,44.0,493722.0,16.0,2.0,14.0,10343.0,106.42857142857143,2.4285714285714284,40.714285714285715,149.57142857142858,0.014461126227538295
2022-07-27,11353.0,117.0,3.0,34.0,480748.0,19.0,0.0,19.0,10392.142857142857,106.57142857142857,2.5714285714285716,40.0,149.14285714285714,0.014351501821431027
2022-07-28,11810.0,112.0,4.0,41.0,492891.0,19.0,2.0,17.0,10499.42857142857,105.0,2.4285714285714284,39.57142857142857,147.0,0.014000761946228367
2022-07-29,12191.0,140.0,4.0,50.0,480613.0,24.0,0.0,24.0,10725.42857142857,110.14285714285714,2.7142857142857144,41.285714285714285,154.14285714285714,0.01437172007778577
2022-07-30,10013.0,99.0,3.0,43.0,381582.0,23.0,0.0,23.0,10812.0,110.14285714285714,2.857142857142857,40.57142857142857,153.57142857142856,0.014203794725437343
2022-07-31,9204.0,100.0,3.0,39.0,364148.0,16.0,0.0,16.0,10885.857142857143,111.71428571428571,3.142857142857143,39.857142857142854,154.7142857142857,0.014212411910604846
2022-08-01,10828.0,137.0,3.0,41.0,475651.0,27.0,0.0,27.0,10971.857142857143,115.57142857142857,3.2857142857142856,41.714285714285715,160.57142857142858,0.014634844993034126
2022-08-02,10993.0,123.0,3.0,32.0,487588.0,26.0,1.0,25.0,10913.142857142857,118.28571428571429,3.2857142857142856,40.0,161.57142857142858,0.014805215205780712
2022-08-03,11878.0,178.0,13.0,46.0,508675.0,17.0,5.0,12.0,10988.142857142857,127.0,4.714285714285714,41.714285714285715,173.42857142857144,0.015783246876503246
2022-08-04,11813.0,132.0,3.0,42.0,494102.0,21.0,0.0,21.0,10988.57142857143,129.85714285714286,4.571428571428571,41.857142857142854,176.2857142857143,0.01604264170566823
2022-08-05,11946.0,111.0,2.0,43.0,471137.0,18.0,0.0,18.0,10953.57142857143,125.71428571428571,4.285714285714286,40.857142857142854,170.85714285714286,0.015598304532116074
2022-08-06,9521.0,102.0,6.0,42.0,348672.0,22.0,2.0,20.0,10883.285714285714,126.14285714285714,4.714285714285714,40.714285714285715,171.57142857142858,0.015764671908431015
2022-08-07,8912.0,151.0,4.0,57.0,340420.0,27.0,0.0,27.0,10841.57142857143,133.42857142857142,4.857142857142857,43.285714285714285,181.57142857142856,0.01674770394381415
2022-08-08,10885.0,200.0,17.0,56.0,483428.0,18.0,0.0,18.0,10849.714285714286,142.42857142857142,6.857142857142857,45.42857142857143,194.71428571428572,0.017946489703481328
2022-08-09,10501.0,116.0,4.0,44.0,472471.0,15.0,0.0,15.0,10779.42857142857,141.42857142857142,7.0,47.142857142857146,195.57142857142856,0.01814302374893978
2022-08-10,10182.0,100.0,4.0,31.0,449096.0,25.0,1.0,24.0,10537.142857142857,130.28571428571428,5.714285714285714,45.0,181.0,0.017177331887201736
2022-08-11,10977.0,169.0,5.0,49.0,474923.0,21.0,2.0,19.0,10417.714285714286,135.57142857142858,6.0,46.0,187.57142857142858,0.018005046349624267
2022-08-12,11989.0,154.0,6.0,54.0,492300.0,18.0,0.0,18.0,10423.857142857143,141.71428571428572,6.571428571428571,47.57142857142857,195.8571428571429,0.018789315718064335
2022-08-13,9777.0,100.0,6.0,37.0,370976.0,16.0,2.0,14.0,10460.42857142857,141.42857142857142,6.571428571428571,46.857142857142854,194.85714285714286,0.018628026712918074
2022-08-14,9140.0,112.0,5.0,35.0,353552.0,17.0,0.0,17.0,10493.0,135.85714285714286,6.714285714285714,43.714285714285715,186.2857142857143,0.017753332153408397
2022-08-15,9853.0,111.0,6.0,40.0,426049.0,15.0,0.0,15.0,10345.57142857143,123.14285714285714,5.142857142857143,41.42857142857143,169.71428571428572,0.016404534721550974
2022-08-16,10448.0,128.0,1.0,37.0,467887.0,17.0,0.0,17.0,10338.0,124.85714285714286,4.714285714285714,40.42857142857143,170.0,0.01644418649642097
2022-08-17,11163.0,125.0,8.0,29.0,495910.0,13.0,0.0,13.0,10478.142857142857,128.42857142857142,5.285714285714286,40.142857142857146,173.85714285714283,0.0165923623324744
2022-08-18,11409.0,126.0,7.0,43.0,505075.0,22.0,0.0,22.0,10539.857142857143,122.28571428571429,5.571428571428571,39.285714285714285,167.14285714285714,0.0158581710242752
2022-08-19,11375.0,119.0,4.0,38.0,481736.0,17.0,0.0,17.0,10452.142857142857,117.28571428571429,5.285714285714286,37.0,159.57142857142858,0.01526686257090139
2022-08-20,9213.0,95.0,2.0,39.0,371166.0,18.0,0.0,18.0,10371.57142857143,116.57142857142857,4.714285714285714,37.285714285714285,158.57142857142856,0.01528904560543243
2022-08-21,8407.0,115.0,1.0,31.0,364279.0,16.0,1.0,15.0,10266.857142857143,117.0,4.142857142857143,36.714285714285715,157.85714285714286,0.015375410474759281
2022-08-22,10391.0,90.0,3.0,27.0,484121.0,6.0,1.0,5.0,10343.714285714286,114.0,3.7142857142857144,34.857142857142854,152.57142857142856,0.014750158826616577
2022-08-23,11344.0,113.0,9.0,33.0,521230.0,29.0,1.0,28.0,10471.714285714286,111.85714285714286,4.857142857142857,34.285714285714285,151.0,0.014419797549862213
2022-08-24,11576.0,119.0,2.0,30.0,542193.0,9.0,0.0,9.0,10530.714285714286,111.0,4.0,34.42857142857143,149.42857142857144,0.014189784982703657
2022-08-25,11773.0,96.0,1.0,27.0,552484.0,17.0,1.0,16.0,10582.714285714286,106.71428571428571,3.142857142857143,32.142857142857146,142.0,0.013418107695838226
2022-08-26,11160.0,93.0,2.0,26.0,489479.0,11.0,2.0,9.0,10552.0,103.0,2.857142857142857,30.428571428571427,136.28571428571428,0.012915628723058594
2022-08-27,9380.0,93.0,4.0,34.0,382684.0,9.0,0.0,9.0,10575.857142857143,102.71428571428571,3.142857142857143,29.714285714285715,135.57142857142856,0.012818954221880022
2022-08-28,8618.0,84.0,5.0,34.0,373789.0,19.0,0.0,19.0,10606.0,98.28571428571429,3.7142857142857144,30.142857142857142,132.14285714285714,0.012459254869211497
2022-08-29,9664.0,87.0,1.0,29.0,444374.0,13.0,0.0,13.0,10502.142857142857,97.85714285714286,3.4285714285714284,30.428571428571427,131.71428571428572,0.01254165816500034
2022-08-30,9283.0,90.0,5.0,23.0,432142.0,11.0,0.0,11.0,10207.714285714286,94.57142857142857,2.857142857142857,29.0,126.42857142857143,0.012385590729700226
2022-08-31,9983.0,80.0,1.0,23.0,457025.0,12.0,1.0,11.0,9980.142857142857,89.0,2.7142857142857144,28.0,119.71428571428571,0.011995247706159373
2022-09-01,10613.0,104.0,2.0,32.0,490560.0,10.0,0.0,10.0,9814.42857142857,90.14285714285714,2.857142857142857,28.714285714285715,121.71428571428572,0.01240156620718767
2022-09-02,10329.0,97.0,1.0,39.0,441399.0,13.0,0.0,13.0,9695.714285714286,90.71428571428571,2.7142857142857144,30.571428571428573,123.99999999999999,0.012789155738912625
2022-09-03,8713.0,86.0,0.0,40.0,354782.0,12.0,0.0,12.0,9600.42857142857,89.71428571428571,2.142857142857143,31.428571428571427,123.28571428571428,0.01284168861509159
2022-09-04,8557.0,105.0,3.0,31.0,358325.0,21.0,0.0,21.0,9591.714285714286,92.71428571428571,1.8571428571428572,31.0,125.57142857142857,0.013091656489231777
2022-09-05,10152.0,118.0,5.0,21.0,473446.0,19.0,2.0,17.0,9661.42857142857,97.14285714285714,2.4285714285714284,29.857142857142858,129.42857142857142,0.013396421706343338
2022-09-06,10472.0,121.0,4.0,37.0,503686.0,16.0,1.0,15.0,9831.285714285714,101.57142857142857,2.2857142857142856,31.857142857142858,135.71428571428572,0.013804327293334692
2022-09-07,10599.0,106.0,2.0,27.0,494458.0,17.0,0.0,17.0,9919.285714285714,105.28571428571429,2.4285714285714284,32.42857142857143,140.14285714285717,0.014128321451717437
2022-09-08,10197.0,112.0,4.0,41.0,476555.0,14.0,0.0,14.0,9859.857142857143,106.42857142857143,2.7142857142857144,33.714285714285715,142.85714285714286,0.01448876396354627
2022-09-09,9926.0,100.0,4.0,30.0,443408.0,12.0,0.0,12.0,9802.285714285714,106.85714285714286,3.142857142857143,32.42857142857143,142.42857142857144,0.014530138743150288
2022-09-10,8889.0,105.0,2.0,38.0,348138.0,13.0,0.0,13.0,9827.42857142857,109.57142857142857,3.4285714285714284,32.142857142857146,145.14285714285714,0.01476915920455867
2022-09-11,8582.0,85.0,0.0,23.0,364998.0,11.0,1.0,10.0,9831.0,106.71428571428571,3.0,31.0,140.71428571428572,0.014313323742679861
2022-09-12,10127.0,111.0,1.0,26.0,476450.0,12.0,0.0,12.0,9827.42857142857,105.71428571428571,2.4285714285714284,31.714285714285715,139.85714285714286,0.01423130596580998
2022-09-13,10225.0,114.0,1.0,40.0,475285.0,16.0,0.0,16.0,9792.142857142857,104.71428571428571,2.0,32.142857142857146,138.85714285714286,0.014180465387701511
2022-09-14,10176.0,107.0,4.0,29.0,471686.0,13.0,1.0,12.0,9731.714285714286,104.85714285714286,2.2857142857142856,32.42857142857143,139.57142857142858,0.014341915974281437
2022-09-15,9921.0,117.0,4.0,30.0,455162.0,8.0,0.0,8.0,9692.285714285714,105.57142857142857,2.2857142857142856,30.857142857142858,138.71428571428572,0.014311823836335232
2022-09-16,9778.0,93.0,2.0,26.0,431275.0,16.0,0.0,16.0,9671.142857142857,104.57142857142857,2.0,30.285714285714285,136.85714285714286,0.014151082749859671
2022-09-17,9786.0,117.0,4.0,36.0,379792.0,18.0,1.0,17.0,9799.285714285714,106.28571428571429,2.2857142857142856,30.0,138.57142857142858,0.014140972374079746
2022-09-18,9383.0,103.0,0.0,28.0,398273.0,20.0,0.0,20.0,9913.714285714286,108.85714285714286,2.2857142857142856,30.714285714285715,141.85714285714286,0.01430918208542279
2022-09-19,10160.0,102.0,4.0,41.0,477750.0,11.0,1.0,10.0,9918.42857142857,107.57142857142857,2.7142857142857144,32.857142857142854,143.14285714285714,0.0144320096789526
2022-09-20,10431.0,88.0,2.0,30.0,485907.0,15.0,0.0,15.0,9947.857142857143,103.85714285714286,2.857142857142857,31.428571428571427,138.14285714285714,0.01388669490916924
2022-09-21,10257.0,113.0,6.0,56.0,475330.0,16.0,2.0,14.0,9959.42857142857,104.71428571428571,3.142857142857143,35.285714285714285,143.14285714285714,0.014372597395146021
2022-09-22,10110.0,120.0,5.0,31.0,469290.0,18.0,0.0,18.0,9986.42857142857,105.14285714285714,3.2857142857142856,35.42857142857143,143.85714285714286,0.014405264287246979
2022-09-23,9994.0,88.0,4.0,39.0,437172.0,10.0,0.0,10.0,10017.285714285714,104.42857142857143,3.5714285714285716,37.285714285714285,145.28571428571428,0.014503501090971321
2022-09-24,9699.0,119.0,4.0,46.0,381197.0,27.0,2.0,25.0,10004.857142857143,104.71428571428571,3.5714285714285716,38.714285714285715,147.0,0.014692863466316361
